year,first_name,country,sex,count
2013,Name157,Mexico,Male,8962
2023,Name955,United States,Female,6129
2017,Name172,United States,Male,7649
2015,Name839,United States,Male,6824
2023,Name263,United States,Male,8510
2015,Name58,Brazil,Female,906
2019,Name242,United States,Female,2608
2022,Name458,Argentina,Male,9864
2018,Name481,Mexico,Female,9356
2011,Name178,Brazil,Female,5855
2021,Name692,Argentina,Female,8956
2010,Name512,Argentina,Male,5936
2016,Name695,Australia,Male,2233
2020,Name81,South Korea,Male,4939
2017,Name392,Australia,Female,2139
2023,Name164,Brazil,Female,7269
2011,Name135,United States,Male,3115
2015,Name173,India,Female,2640
2015,Name144,Australia,Female,5262
2015,Name879,Australia,Male,7331
2019,Name579,United States,Male,6427
2011,Name591,Australia,Female,635
2018,Name742,United Kingdom,Female,1049
2014,Name307,United Kingdom,Male,6572
2023,Name917,United Kingdom,Male,4139
2020,Name921,Brazil,Female,8632
2023,Name104,Australia,Male,1545
2017,Name701,United Kingdom,Male,9539
2015,Name536,India,Female,3772
2019,Name663,United States,Male,902
2011,Name820,Mexico,Male,5782
2018,Name613,Australia,Male,2922
2014,Name549,Mexico,Female,5451
2023,Name495,India,Female,4019
2015,Name968,India,Male,2669
2016,Name533,Japan,Female,9861
2021,Name15,Argentina,Male,5338
2021,Name625,Argentina,Male,5834
2010,Name318,Brazil,Female,2117
2010,Name22,United States,Female,6126
2015,Name50,India,Male,2513
2021,Name774,Japan,Female,9270
2016,Name376,India,Male,9923
2019,Name908,Australia,Female,4096
2019,Name892,South Korea,Female,6533
2022,Name974,Japan,Female,8218
2014,Name951,Argentina,Female,2030
2019,Name965,India,Male,479
2023,Name778,South Korea,Female,7125
2020,Name417,Brazil,Male,8776
2014,Name719,Japan,Male,702
2010,Name272,India,Female,2365
2016,Name624,Mexico,Female,1580
2010,Name221,Mexico,Male,3731
2015,Name692,South Korea,Female,4445
2019,Name384,Brazil,Female,6187
2012,Name511,Brazil,Male,8406
2010,Name980,Mexico,Female,6993
2010,Name949,Australia,Male,9086
2014,Name649,South Korea,Male,9429
2013,Name155,Australia,Male,6064
2016,Name463,Japan,Male,687
2023,Name694,Brazil,Male,3328
2014,Name416,United States,Male,9204
2017,Name784,Mexico,Male,7096
2022,Name744,United States,Male,4805
2018,Name33,United States,Male,1427
2019,Name683,Argentina,Female,9737
2021,Name579,United Kingdom,Male,7652
2014,Name195,Australia,Male,524
2017,Name104,United Kingdom,Female,6272
2015,Name347,South Korea,Female,2185
2013,Name489,Argentina,Male,7839
2011,Name63,Australia,Female,4072
2018,Name335,United States,Female,5605
2020,Name119,United States,Female,8582
2022,Name866,United States,Female,1818
2010,Name345,Australia,Female,9790
2012,Name777,South Korea,Male,8459
2016,Name974,Mexico,Female,7609
2010,Name313,Mexico,Female,499
2014,Name462,India,Male,4046
2022,Name616,Australia,Male,4698
2015,Name899,Japan,Male,2949
2018,Name45,United Kingdom,Male,9167
2022,Name113,United Kingdom,Male,8682
2019,Name23,United Kingdom,Female,967
2020,Name830,United Kingdom,Male,5309
2020,Name754,United States,Male,8520
2023,Name531,Australia,Male,6962
2015,Name544,Japan,Male,2959
2022,Name894,United Kingdom,Male,4607
2014,Name280,Brazil,Male,2402
2020,Name569,United Kingdom,Female,182
2012,Name162,Australia,Male,9563
2012,Name284,Australia,Male,9232
2015,Name903,Argentina,Female,372
2013,Name903,United Kingdom,Male,3953
2013,Name265,United Kingdom,Male,3372
2019,Name562,United Kingdom,Female,3807
2013,Name899,South Korea,Female,1519
2011,Name367,Australia,Male,5829
2016,Name453,Brazil,Female,1277
2018,Name582,Argentina,Female,5573
2021,Name264,United States,Female,6379
2014,Name278,Brazil,Male,1577
2019,Name917,Japan,Female,3127
2019,Name325,India,Male,5476
2020,Name336,United Kingdom,Male,7293
2018,Name440,Mexico,Female,3743
2021,Name948,Japan,Female,6435
2017,Name360,United States,Male,1430
2019,Name867,United Kingdom,Female,1154
2016,Name357,Australia,Male,1883
2020,Name34,Mexico,Male,6000
2021,Name745,Mexico,Female,4369
2011,Name881,United States,Female,7152
2021,Name737,South Korea,Female,7066
2013,Name405,Brazil,Female,5155
2016,Name732,Argentina,Male,2970
2020,Name377,Japan,Female,4590
2015,Name103,Japan,Female,5696
2017,Name662,United States,Female,2468
2018,Name805,South Korea,Male,4954
2012,Name705,Argentina,Female,5924
2013,Name623,India,Male,3815
2014,Name87,United Kingdom,Male,9630
2020,Name670,United States,Male,6802
2015,Name968,United States,Male,7765
2018,Name87,United States,Female,3376
2017,Name770,Mexico,Female,5296
2010,Name653,India,Male,4833
2012,Name176,Japan,Female,3542
2014,Name336,United States,Female,9312
2017,Name777,United Kingdom,Female,6900
2021,Name238,Japan,Female,2207
2014,Name569,United States,Male,2450
2012,Name21,United Kingdom,Female,4551
2012,Name13,Argentina,Male,7676
2023,Name228,Argentina,Female,1559
2019,Name782,Brazil,Female,7462
2016,Name401,Argentina,Female,8397
2022,Name272,Mexico,Male,3253
2011,Name984,South Korea,Female,7622
2023,Name822,Brazil,Female,2285
2019,Name511,Australia,Male,4173
2022,Name866,United States,Female,8337
2022,Name253,Australia,Female,2357
2018,Name720,United States,Male,871
2011,Name959,United States,Male,1705
2013,Name582,Brazil,Male,2689
2019,Name773,Brazil,Female,4329
2019,Name211,Argentina,Female,2015
2020,Name49,Australia,Female,3176
2023,Name986,India,Male,673
2011,Name134,South Korea,Male,9585
2012,Name461,Australia,Female,189
2023,Name224,Mexico,Female,9515
2018,Name19,India,Male,1506
2010,Name289,India,Male,3394
2016,Name175,Australia,Male,515
2014,Name180,United Kingdom,Male,9083
2014,Name366,Australia,Female,8633
2023,Name473,Argentina,Male,5765
2014,Name791,Argentina,Male,9748
2022,Name925,Mexico,Male,5814
2016,Name534,Mexico,Female,7091
2015,Name817,Argentina,Female,9702
2019,Name959,United States,Female,1829
2020,Name735,Argentina,Male,4084
2014,Name982,South Korea,Female,4579
2015,Name727,Mexico,Female,1814
2020,Name165,Japan,Female,9982
2019,Name94,Argentina,Male,4881
2016,Name916,United Kingdom,Female,6480
2013,Name502,United Kingdom,Male,2236
2011,Name337,India,Male,131
2021,Name1,Japan,Female,1762
2023,Name160,Mexico,Male,8650
2021,Name249,South Korea,Male,4664
2018,Name714,Australia,Female,9193
2012,Name62,Australia,Female,9189
2023,Name30,United States,Female,2366
2015,Name842,United Kingdom,Female,8178
2021,Name197,Argentina,Female,7482
2013,Name353,Australia,Female,3826
2020,Name424,Argentina,Female,1868
2022,Name640,Brazil,Female,9488
2016,Name927,India,Female,6715
2011,Name546,Argentina,Male,1156
2017,Name107,India,Male,3249
2023,Name592,Mexico,Male,2241
2016,Name697,Japan,Male,4873
2012,Name446,Japan,Male,5123
2012,Name287,Argentina,Male,2202
2018,Name813,South Korea,Male,9109
2016,Name987,United States,Male,1938
2015,Name575,Japan,Female,951
2020,Name4,India,Female,3887
2011,Name874,United Kingdom,Male,6807
2011,Name790,Japan,Female,6763
2011,Name589,United Kingdom,Male,6192
2011,Name524,South Korea,Female,8655
2013,Name218,Brazil,Female,9766
2012,Name567,Mexico,Female,4055
2014,Name464,Mexico,Female,6742
2022,Name513,South Korea,Female,9286
2012,Name205,Brazil,Female,5623
2014,Name976,Brazil,Male,2512
2010,Name457,South Korea,Female,7617
2011,Name515,South Korea,Male,5720
2020,Name983,United Kingdom,Male,1596
2010,Name249,Argentina,Male,2332
2018,Name504,Australia,Female,4682
2017,Name292,South Korea,Male,605
2015,Name756,Brazil,Female,7600
2020,Name53,South Korea,Female,2715
2013,Name621,Australia,Female,3381
2014,Name509,Argentina,Female,264
2017,Name827,Japan,Female,8337
2020,Name74,Argentina,Female,8041
2023,Name434,India,Male,5818
2011,Name753,South Korea,Male,3803
2016,Name255,United States,Female,2796
2021,Name476,Argentina,Female,8434
2019,Name587,Argentina,Male,9265
2014,Name151,United States,Male,7015
2014,Name394,Argentina,Male,8315
2015,Name777,United States,Female,6034
2012,Name467,India,Female,6796
2017,Name62,Brazil,Male,5388
2023,Name817,United Kingdom,Female,2234
2013,Name336,Mexico,Male,9795
2022,Name546,Brazil,Female,7885
2019,Name983,Argentina,Male,1138
2010,Name582,South Korea,Female,5671
2022,Name37,Argentina,Female,5981
2019,Name491,Japan,Male,7263
2010,Name333,India,Female,6910
2015,Name637,Argentina,Female,8278
2016,Name621,Australia,Male,1472
2018,Name588,United States,Male,8231
2010,Name374,Mexico,Male,2498
2015,Name723,Brazil,Male,2129
2020,Name467,India,Male,6084
2017,Name201,Mexico,Male,1397
2018,Name203,Argentina,Female,4663
2011,Name929,United Kingdom,Female,4329
2017,Name74,United Kingdom,Female,7757
2023,Name65,United States,Female,2957
2019,Name702,Mexico,Male,8758
2016,Name698,Mexico,Female,9301
2010,Name775,Argentina,Female,2540
2010,Name849,United Kingdom,Female,5235
2021,Name302,India,Male,4083
2013,Name805,Brazil,Female,8375
2010,Name622,Australia,Female,2520
2010,Name622,South Korea,Male,6801
2012,Name495,United States,Male,5179
2023,Name920,United Kingdom,Male,8062
2020,Name590,Argentina,Female,4820
2023,Name174,United States,Female,4808
2012,Name64,Argentina,Male,7764
2018,Name978,Mexico,Male,1871
2013,Name252,Argentina,Female,3705
2015,Name293,Mexico,Female,4187
2020,Name51,Japan,Female,1094
2013,Name245,United States,Female,7693
2010,Name296,Australia,Male,5337
2019,Name912,Brazil,Female,3705
2019,Name485,United Kingdom,Female,9426
2015,Name122,Argentina,Female,541
2017,Name745,United Kingdom,Female,974
2021,Name917,Argentina,Female,4547
2021,Name106,Mexico,Male,7420
2010,Name694,Mexico,Male,1454
2013,Name532,Mexico,Female,1113
2011,Name890,Argentina,Male,8859
2019,Name34,Argentina,Male,711
2010,Name78,United Kingdom,Male,2138
2012,Name710,Mexico,Female,2311
2023,Name643,South Korea,Male,2773
2012,Name499,United Kingdom,Male,6740
2016,Name414,Australia,Female,3624
2023,Name789,South Korea,Female,455
2011,Name336,India,Male,5539
2019,Name609,Japan,Male,1864
2010,Name520,India,Female,5391
2019,Name277,Brazil,Male,193
2011,Name154,Brazil,Female,5585
2012,Name673,South Korea,Female,9771
2020,Name229,United Kingdom,Male,2181
2016,Name802,United Kingdom,Female,8202
2011,Name267,South Korea,Male,4022
2022,Name204,Mexico,Male,8956
2014,Name90,Mexico,Female,9081
2010,Name894,South Korea,Male,7381
2015,Name784,Brazil,Male,3837
2022,Name155,Argentina,Male,572
2021,Name86,India,Female,4489
2015,Name47,Brazil,Female,1898
2015,Name13,India,Female,8939
2015,Name475,United Kingdom,Male,7440
2014,Name224,Argentina,Male,565
2015,Name237,United Kingdom,Male,5835
2012,Name793,United States,Male,9696
2011,Name708,United States,Male,6007
2023,Name976,South Korea,Male,4844
2022,Name188,Brazil,Female,9587
2019,Name176,United States,Female,6645
2014,Name154,Japan,Male,1332
2014,Name731,India,Male,7348
2015,Name572,South Korea,Male,9148
2012,Name236,United Kingdom,Male,3734
2013,Name449,South Korea,Female,1422
2021,Name168,Brazil,Female,5724
2015,Name117,Australia,Male,7165
2019,Name429,India,Female,9957
2017,Name366,India,Male,6883
2019,Name188,Mexico,Male,6424
2014,Name133,South Korea,Female,1875
2021,Name29,Mexico,Male,6083
2023,Name367,Brazil,Male,9347
2019,Name797,Australia,Male,8908
2012,Name507,United States,Female,1621
2023,Name384,Mexico,Female,3624
2016,Name211,Mexico,Female,6954
2018,Name547,United States,Male,7658
2016,Name221,United States,Male,5768
2011,Name147,United Kingdom,Female,3371
2022,Name79,Brazil,Female,4444
2021,Name491,Argentina,Male,2438
2021,Name444,South Korea,Female,4195
2020,Name184,Brazil,Female,740
2013,Name808,United States,Male,9535
2015,Name112,Australia,Male,2753
2017,Name44,Mexico,Male,761
2015,Name781,Brazil,Female,4009
2021,Name475,Argentina,Female,1626
2023,Name589,Mexico,Female,7975
2011,Name977,Japan,Male,3843
2017,Name584,Australia,Male,8209
2018,Name662,India,Female,9474
2017,Name946,India,Male,9757
2018,Name532,India,Male,4432
2023,Name196,United Kingdom,Male,4422
2022,Name592,Australia,Female,2984
2018,Name42,Australia,Female,3097
2011,Name128,Argentina,Male,5181
2016,Name182,Japan,Female,7231
2023,Name326,Brazil,Female,1766
2022,Name109,South Korea,Female,9214
2022,Name180,Australia,Male,440
2013,Name314,India,Male,3064
2015,Name43,Brazil,Female,8342
2016,Name635,Brazil,Female,4919
2019,Name530,Australia,Male,187
2015,Name594,Japan,Female,9142
2016,Name489,Argentina,Male,5503
2023,Name912,United Kingdom,Female,5865
2018,Name197,Australia,Male,3364
2014,Name314,Mexico,Female,1678
2020,Name298,Brazil,Female,4853
2015,Name36,South Korea,Male,8213
2014,Name157,India,Male,3115
2013,Name703,India,Female,4842
2012,Name329,South Korea,Male,7635
2016,Name67,Brazil,Female,3899
2013,Name88,India,Male,583
2019,Name973,Mexico,Male,4143
2017,Name352,Argentina,Female,3022
2020,Name295,Australia,Female,6973
2012,Name422,United Kingdom,Male,6285
2021,Name92,Mexico,Female,7783
2010,Name148,South Korea,Male,5376
2012,Name492,South Korea,Male,6951
2012,Name371,Australia,Female,7945
2019,Name189,Mexico,Male,4702
2012,Name791,United Kingdom,Male,8052
2018,Name594,United States,Male,4091
2020,Name800,Brazil,Male,909
2017,Name434,Mexico,Male,1698
2017,Name943,India,Female,5878
2014,Name946,Argentina,Male,4748
2014,Name892,South Korea,Male,1597
2017,Name596,South Korea,Female,7752
2016,Name589,Australia,Female,7704
2015,Name1000,India,Male,5612
2010,Name923,United Kingdom,Male,3508
2020,Name667,Mexico,Male,5208
2023,Name357,Argentina,Male,7789
2015,Name339,Mexico,Female,3469
2014,Name823,South Korea,Male,3769
2010,Name150,United Kingdom,Female,117
2022,Name312,United Kingdom,Female,2607
2019,Name968,Brazil,Male,1961
2020,Name290,India,Female,1541
2023,Name574,Australia,Female,1632
2021,Name576,United States,Male,637
2016,Name819,Brazil,Male,7192
2017,Name533,Argentina,Female,4441
2018,Name454,United States,Female,7942
2014,Name686,Australia,Male,5090
2018,Name3,India,Female,138
2013,Name687,Mexico,Male,8881
2018,Name591,United States,Female,9632
2020,Name836,Brazil,Male,3102
2012,Name24,United Kingdom,Female,1055
2019,Name765,United Kingdom,Male,4818
2015,Name263,Mexico,Female,5177
2021,Name718,Argentina,Male,2555
2016,Name701,Argentina,Male,7783
2021,Name525,Australia,Male,6772
2018,Name310,Japan,Male,9271
2020,Name640,Australia,Female,3041
2023,Name557,Mexico,Female,1553
2023,Name833,South Korea,Male,7964
2012,Name4,Brazil,Female,8992
2016,Name303,Brazil,Female,1015
2023,Name979,Argentina,Male,2606
2023,Name252,Japan,Male,9089
2020,Name493,Brazil,Male,4552
2012,Name347,United States,Female,157
2022,Name431,South Korea,Female,3337
2021,Name728,Australia,Female,2585
2023,Name977,Australia,Female,2048
2018,Name534,Japan,Female,3808
2014,Name363,Brazil,Female,9535
2013,Name257,Brazil,Female,1027
2017,Name18,Argentina,Male,1282
2018,Name56,Argentina,Male,6583
2012,Name581,South Korea,Female,2174
2022,Name831,Australia,Male,7967
2015,Name553,United States,Male,8892
2017,Name295,Argentina,Male,2043
2020,Name570,Argentina,Female,9693
2014,Name384,Japan,Female,4189
2020,Name39,Brazil,Female,6423
2021,Name627,India,Female,3982
2019,Name43,India,Male,3849
2020,Name389,India,Female,7829
2012,Name957,Japan,Male,417
2018,Name258,Japan,Male,399
2015,Name273,United Kingdom,Male,483
2015,Name168,United Kingdom,Male,7771
2021,Name262,Argentina,Male,5739
2012,Name5,United Kingdom,Female,741
2010,Name347,Japan,Female,2583
2013,Name441,India,Male,8420
2023,Name543,United Kingdom,Male,1325
2011,Name478,Argentina,Female,7835
2018,Name362,Brazil,Female,4963
2015,Name23,Brazil,Female,6483
2017,Name516,Japan,Female,3031
2010,Name923,South Korea,Female,1944
2017,Name589,United States,Male,4016
2015,Name293,Mexico,Female,6194
2013,Name101,India,Female,4124
2018,Name929,Argentina,Male,1585
2013,Name552,Mexico,Female,8419
2010,Name268,Argentina,Female,9589
2020,Name140,Japan,Male,1604
2023,Name594,Mexico,Male,5402
2013,Name896,Brazil,Female,9221
2012,Name585,Argentina,Female,2870
2023,Name923,Mexico,Male,9400
2023,Name285,Argentina,Female,5030
2017,Name25,Mexico,Male,3796
2014,Name571,Brazil,Female,3541
2010,Name332,Argentina,Female,6560
2015,Name680,Australia,Male,5238
2023,Name255,Brazil,Female,1912
2016,Name784,Mexico,Male,3627
2010,Name527,Japan,Male,3484
2012,Name400,Australia,Female,5361
2016,Name350,Argentina,Female,464
2017,Name117,United Kingdom,Female,2992
2013,Name116,Brazil,Female,6101
2014,Name400,Japan,Female,4199
2013,Name756,United States,Female,101
2010,Name955,Japan,Female,5801
2023,Name759,Mexico,Female,1238
2022,Name396,India,Male,4177
2019,Name462,Japan,Female,4209
2017,Name295,South Korea,Male,1127
2023,Name720,Australia,Male,6785
2010,Name960,United States,Female,1407
2015,Name997,Australia,Male,6705
2010,Name83,South Korea,Male,3964
2012,Name936,United States,Male,9087
2015,Name503,Japan,Male,1274
2011,Name852,Argentina,Male,2882
2013,Name50,India,Male,4639
2021,Name731,South Korea,Male,9479
2014,Name536,Brazil,Female,2813
2010,Name602,South Korea,Male,437
2023,Name867,United States,Female,3274
2021,Name865,Argentina,Male,515
2021,Name937,Argentina,Male,6675
2015,Name942,Brazil,Male,5842
2016,Name449,Japan,Female,7308
