year,first_name,country,sex,count
2018,Name105,Argentina,Female,170
2017,Name250,United Kingdom,Female,8544
2011,Name129,Australia,Female,3622
2010,Name591,Japan,Male,1473
2010,Name15,India,Male,5189
2022,Name358,Brazil,Female,5581
2018,Name692,India,Male,4323
2012,Name529,India,Female,2342
2017,Name185,South Korea,Male,6197
2018,Name92,Argentina,Male,2620
2012,Name898,India,Male,260
2019,Name563,South Korea,Male,1573
2012,Name271,Argentina,Male,815
2015,Name372,India,Male,6787
2022,Name741,Japan,Male,2758
2013,Name367,United States,Female,4994
2019,Name464,United Kingdom,Male,5339
2021,Name917,Mexico,Female,2950
2023,Name320,India,Female,152
2017,Name347,Japan,Female,9401
2016,Name399,Japan,Female,4634
2010,Name869,United Kingdom,Male,3346
2013,Name700,Australia,Female,6621
2016,Name425,Brazil,Female,1773
2016,Name274,South Korea,Female,3406
2011,Name435,South Korea,Female,9528
2021,Name250,United Kingdom,Male,3227
2015,Name423,Argentina,Male,9780
2012,Name94,South Korea,Male,9063
2023,Name981,South Korea,Male,7005
2010,Name995,South Korea,Male,320
2019,Name399,India,Male,2757
2017,Name532,Mexico,Male,6978
2022,Name404,Argentina,Male,8613
2015,Name355,Mexico,Male,5208
2016,Name145,United States,Female,8561
2014,Name648,India,Male,1894
2017,Name287,Mexico,Male,2429
2023,Name830,United States,Male,5893
2013,Name354,Mexico,Female,7977
2018,Name920,South Korea,Female,8454
2022,Name811,United States,Male,1512
2020,Name530,Argentina,Female,4077
2023,Name176,Australia,Female,9201
2016,Name280,Australia,Male,5525
2022,Name415,Brazil,Male,3182
2017,Name968,United Kingdom,Male,6226
2017,Name383,Mexico,Male,7880
2011,Name156,Japan,Male,309
2020,Name268,India,Female,8594
2016,Name553,Argentina,Male,9348
2020,Name802,Mexico,Male,4087
2013,Name143,Mexico,Male,6529
2012,Name383,South Korea,Male,7064
2019,Name110,Australia,Female,1783
2014,Name771,South Korea,Male,8123
2016,Name767,Australia,Male,9309
2010,Name124,Australia,Female,4461
2017,Name810,India,Female,5086
2015,Name737,United States,Male,8341
2022,Name227,Argentina,Female,6827
2012,Name390,India,Female,9744
2012,Name187,United Kingdom,Female,5874
2019,Name786,Argentina,Female,3880
2017,Name733,Mexico,Female,4806
2018,Name614,United States,Male,159
2019,Name876,Japan,Female,8143
2012,Name864,India,Female,5084
2010,Name699,United States,Female,8297
2012,Name968,South Korea,Female,5011
2021,Name461,Mexico,Female,3997
2022,Name422,United States,Male,3681
2010,Name530,United States,Male,5354
2021,Name745,Australia,Female,7967
2023,Name814,United States,Female,3431
2023,Name37,South Korea,Female,2779
2017,Name118,Brazil,Male,1232
2022,Name374,India,Female,7300
2017,Name721,Argentina,Male,9909
2020,Name293,United States,Female,3453
2018,Name563,United States,Female,6872
2012,Name401,Japan,Male,5450
2020,Name819,Japan,Male,6523
2022,Name402,Japan,Male,3609
2011,Name462,Brazil,Female,142
2017,Name564,Argentina,Female,8096
2018,Name189,Mexico,Female,3424
2019,Name234,United Kingdom,Female,3624
2020,Name45,United Kingdom,Female,9908
2012,Name199,Japan,Female,6905
2019,Name772,South Korea,Female,9239
2017,Name727,Japan,Female,8675
2013,Name286,Japan,Female,8571
2013,Name610,United States,Female,5149
2017,Name832,Australia,Female,3545
2013,Name564,United Kingdom,Female,573
2013,Name211,India,Female,9282
2011,Name614,Mexico,Female,9743
2011,Name598,India,Male,4971
2018,Name835,Argentina,Female,9646
2010,Name857,United States,Female,4831
2018,Name317,India,Male,5212
2018,Name975,India,Female,3271
2014,Name897,Brazil,Female,1156
2011,Name38,South Korea,Male,9327
2015,Name270,Mexico,Male,8678
2016,Name863,South Korea,Male,6058
2017,Name68,Argentina,Male,4063
2021,Name846,South Korea,Male,2810
2014,Name749,Australia,Male,4922
2012,Name594,Brazil,Female,9956
2022,Name689,Brazil,Male,152
2023,Name126,Australia,Male,5801
2020,Name396,Australia,Male,4201
2010,Name783,South Korea,Female,640
2015,Name849,Japan,Male,7644
2019,Name940,South Korea,Female,6674
2016,Name976,Argentina,Female,4525
2023,Name445,Australia,Male,9262
2010,Name689,Brazil,Female,6346
2022,Name801,Japan,Male,494
2016,Name204,Australia,Male,3970
2014,Name823,United Kingdom,Male,4827
2018,Name638,Japan,Female,1954
2017,Name975,Brazil,Male,9738
2013,Name769,India,Male,7042
2022,Name856,United States,Male,421
2023,Name503,United Kingdom,Male,7828
2020,Name685,Australia,Female,9881
2013,Name369,Japan,Male,4541
2015,Name244,Brazil,Female,9856
2017,Name873,Japan,Female,8132
2010,Name477,South Korea,Male,3073
2018,Name40,United States,Female,2251
2022,Name49,Argentina,Male,8097
2016,Name417,Brazil,Male,7182
2017,Name792,Argentina,Male,996
2021,Name909,Japan,Male,2642
2012,Name738,Mexico,Male,7564
2023,Name854,Australia,Female,5842
2012,Name12,Australia,Male,5652
2014,Name226,United Kingdom,Female,4383
2021,Name654,South Korea,Female,1057
2021,Name899,Japan,Male,9804
2019,Name325,Mexico,Female,2476
2022,Name877,Australia,Female,818
2010,Name671,United Kingdom,Female,3195
2014,Name935,Brazil,Female,2135
2010,Name178,Brazil,Male,3892
2012,Name342,Mexico,Female,8755
2016,Name74,Mexico,Female,454
2022,Name536,United Kingdom,Female,4246
2015,Name846,South Korea,Female,9670
2017,Name690,United Kingdom,Female,1433
2021,Name126,Australia,Female,339
2020,Name179,Japan,Male,4104
2011,Name191,South Korea,Female,4293
2015,Name927,Mexico,Female,2124
2015,Name491,Australia,Male,9354
2022,Name140,Japan,Female,4119
2018,Name781,Australia,Male,2425
2018,Name190,United Kingdom,Female,308
2018,Name746,Argentina,Female,4429
2018,Name30,South Korea,Female,4605
2011,Name229,Brazil,Male,6360
2017,Name46,United Kingdom,Female,6818
2021,Name980,United Kingdom,Male,4540
2021,Name679,United Kingdom,Female,7744
2021,Name428,United Kingdom,Male,6844
2021,Name990,India,Male,9628
2022,Name649,Brazil,Male,2586
2016,Name803,Argentina,Female,3899
2012,Name306,United Kingdom,Female,645
2018,Name731,United Kingdom,Male,2864
2012,Name257,India,Female,6248
2011,Name470,Mexico,Male,7618
2018,Name14,South Korea,Male,8769
2022,Name93,Brazil,Male,6800
2021,Name59,Brazil,Female,4293
2012,Name66,Argentina,Female,1384
2011,Name32,Brazil,Male,4525
2019,Name205,Argentina,Female,1767
2010,Name825,Australia,Male,955
2019,Name718,United Kingdom,Female,5654
2017,Name259,Japan,Male,4273
2020,Name71,United States,Female,9822
2023,Name508,India,Male,6499
2013,Name293,United Kingdom,Female,8969
2015,Name11,Argentina,Female,9988
2020,Name240,Brazil,Female,8930
2016,Name822,Brazil,Female,3491
2022,Name554,Brazil,Female,3857
2017,Name120,United Kingdom,Male,754
2011,Name870,Japan,Male,704
2020,Name586,Brazil,Female,9561
2019,Name911,Argentina,Male,3280
2017,Name392,United Kingdom,Male,8966
2023,Name401,Japan,Male,169
2011,Name528,Australia,Male,1373
2010,Name162,Mexico,Female,103
2016,Name559,Japan,Male,3310
2011,Name302,Brazil,Female,3328
2017,Name295,Brazil,Male,8159
2019,Name227,United Kingdom,Female,4334
2021,Name56,United States,Female,7351
2019,Name973,South Korea,Female,630
2013,Name708,South Korea,Male,5742
2017,Name252,Brazil,Female,5294
2017,Name948,Australia,Female,880
2012,Name374,Mexico,Male,1370
2023,Name411,United Kingdom,Female,3211
2020,Name703,Brazil,Male,2562
2022,Name929,United Kingdom,Female,2050
2020,Name1000,South Korea,Female,3112
2011,Name696,Australia,Female,6095
2022,Name654,Australia,Female,7951
2015,Name521,India,Female,6213
2016,Name170,United States,Male,505
2011,Name578,United States,Male,6759
2020,Name994,Argentina,Male,393
2022,Name98,Japan,Female,3534
2018,Name849,India,Female,8488
2019,Name875,Mexico,Female,233
2018,Name380,Argentina,Male,2450
2010,Name37,Argentina,Female,6374
2017,Name623,Japan,Female,1058
2021,Name135,Australia,Male,1171
2012,Name629,Australia,Male,3261
2017,Name685,United Kingdom,Male,3439
2021,Name715,India,Male,5164
2016,Name36,United States,Male,6715
2023,Name318,United Kingdom,Male,875
2019,Name428,United Kingdom,Female,787
2021,Name972,United States,Female,971
2017,Name419,Mexico,Male,4080
2022,Name84,India,Male,2419
2023,Name48,Argentina,Female,3351
2021,Name494,Brazil,Female,274
2019,Name14,Brazil,Female,2567
2019,Name132,South Korea,Female,6944
2020,Name335,Australia,Male,9560
2019,Name598,Argentina,Male,8077
2014,Name822,Argentina,Male,5528
2010,Name518,India,Male,2768
2011,Name307,United States,Male,3164
2022,Name497,Japan,Female,7241
2023,Name104,United States,Male,4443
2020,Name431,United Kingdom,Male,3071
2022,Name126,Argentina,Male,1265
2015,Name439,United Kingdom,Male,7330
2013,Name44,Mexico,Male,8966
2015,Name199,Australia,Male,5167
2019,Name469,Australia,Male,8257
2014,Name169,South Korea,Male,3611
2010,Name218,United Kingdom,Male,8363
2019,Name496,Mexico,Male,5384
2017,Name662,Argentina,Male,465
2023,Name262,India,Female,3497
2017,Name997,United States,Male,8789
2020,Name623,India,Male,633
2022,Name868,South Korea,Male,5021
2014,Name108,Australia,Male,2475
2015,Name390,Brazil,Female,4510
2022,Name155,India,Female,1161
2023,Name271,United States,Male,7093
2017,Name912,Brazil,Male,6081
2013,Name771,United Kingdom,Female,9186
2014,Name894,Mexico,Male,4887
2017,Name735,Brazil,Female,7562
2010,Name501,Argentina,Female,3147
2010,Name87,Argentina,Female,8772
2014,Name361,Brazil,Male,301
2015,Name817,United States,Male,4612
2016,Name975,Brazil,Female,6246
2019,Name359,Mexico,Male,5642
2015,Name505,Japan,Male,6848
2020,Name645,United States,Female,6732
2016,Name708,Brazil,Female,1298
2023,Name443,Brazil,Male,745
2012,Name759,United States,Male,986
2021,Name444,Mexico,Female,4100
2016,Name533,Mexico,Female,2485
2023,Name559,Japan,Male,7055
2010,Name260,India,Male,7242
2021,Name423,India,Female,3243
2014,Name568,Argentina,Male,9826
2016,Name641,South Korea,Female,1023
2021,Name470,Australia,Male,2735
2014,Name641,United States,Female,8700
2010,Name591,Brazil,Female,1422
2017,Name32,United States,Male,9328
2012,Name396,Brazil,Female,8616
2023,Name724,Japan,Female,1827
2015,Name941,Argentina,Male,3216
2021,Name559,Japan,Male,523
2012,Name607,Mexico,Female,7142
2013,Name689,United States,Female,8385
2021,Name33,India,Female,9829
2019,Name314,Japan,Male,7064
2018,Name25,United States,Female,2652
2016,Name43,Australia,Female,9204
2012,Name486,South Korea,Female,1897
2013,Name942,Argentina,Male,2611
2010,Name75,Japan,Male,7165
2019,Name280,Japan,Male,3415
2011,Name198,South Korea,Male,1759
2011,Name255,Australia,Female,2453
2020,Name919,South Korea,Female,3212
2012,Name694,South Korea,Female,8692
2018,Name910,United Kingdom,Male,6525
2019,Name31,South Korea,Male,974
2011,Name346,Australia,Female,2962
2015,Name528,India,Male,4597
2015,Name656,South Korea,Male,7328
2016,Name740,Australia,Male,7206
2023,Name178,India,Female,5066
2014,Name475,Argentina,Female,6065
2018,Name771,India,Female,9953
2010,Name184,South Korea,Male,4618
2019,Name300,Argentina,Female,4320
2016,Name149,Japan,Male,9757
2021,Name985,Mexico,Female,5192
2018,Name502,Argentina,Male,4285
2011,Name178,Brazil,Male,6318
2010,Name558,South Korea,Male,9207
2012,Name453,Australia,Male,2510
2018,Name763,South Korea,Male,4350
2022,Name226,Australia,Female,8341
2013,Name854,Mexico,Female,2124
2015,Name640,South Korea,Female,5380
2022,Name409,Japan,Female,289
2010,Name440,India,Male,6703
2019,Name938,Mexico,Female,8590
2016,Name813,India,Female,5819
2021,Name29,India,Female,9204
2015,Name594,United States,Male,2048
2018,Name820,Japan,Male,5420
2021,Name728,Australia,Female,7591
2018,Name934,South Korea,Male,8663
2010,Name981,South Korea,Female,3249
2019,Name43,Australia,Female,7253
2011,Name61,South Korea,Female,9471
2016,Name925,Argentina,Male,7357
2013,Name751,India,Male,7831
2022,Name688,Argentina,Male,9293
2020,Name247,South Korea,Male,9744
2015,Name116,Brazil,Female,632
2019,Name400,Argentina,Male,7181
2022,Name870,Argentina,Female,2336
2019,Name537,Argentina,Female,497
2022,Name207,Brazil,Female,5857
2019,Name759,Japan,Female,9769
2023,Name950,United States,Male,2862
2021,Name33,Australia,Female,7266
2018,Name843,United States,Male,4669
2011,Name189,Australia,Male,6688
2022,Name297,Japan,Female,9770
2022,Name423,South Korea,Female,9133
2016,Name282,United States,Female,1475
2022,Name237,Japan,Male,3607
2013,Name168,Mexico,Female,9212
2016,Name253,United States,Male,5494
2018,Name108,United States,Male,3047
2019,Name167,Brazil,Female,5688
2020,Name907,Argentina,Female,3596
2012,Name564,South Korea,Male,6006
2019,Name441,United States,Male,3851
2021,Name148,India,Female,911
2014,Name847,South Korea,Male,2177
2016,Name111,South Korea,Male,2824
2013,Name402,Brazil,Female,4711
2012,Name326,Argentina,Female,5369
2018,Name484,Argentina,Male,2891
2016,Name247,South Korea,Male,3247
2021,Name430,United States,Female,6360
2021,Name29,United States,Female,1135
2021,Name522,India,Female,3965
2021,Name775,United Kingdom,Male,170
2014,Name286,Brazil,Female,631
2017,Name258,Argentina,Male,2321
2011,Name328,Japan,Female,1887
2014,Name777,Brazil,Female,9837
2015,Name297,India,Male,7651
2016,Name972,United States,Male,2924
2018,Name472,Brazil,Male,487
2023,Name261,South Korea,Male,1910
2019,Name61,India,Male,5795
2016,Name658,United States,Male,8539
2023,Name786,Argentina,Female,2691
2016,Name111,Japan,Male,374
2020,Name969,Argentina,Female,9983
2019,Name182,India,Female,4520
2018,Name769,Australia,Male,1684
2017,Name230,Australia,Male,6165
2011,Name398,United States,Male,3019
2014,Name313,Brazil,Male,8633
2015,Name911,Japan,Male,8088
2017,Name395,South Korea,Female,3377
2023,Name865,Argentina,Male,8997
2020,Name41,Australia,Male,3324
2010,Name366,Argentina,Female,8708
2018,Name973,India,Male,7316
2010,Name172,Argentina,Female,3419
2010,Name609,Australia,Male,1628
2023,Name171,Brazil,Male,484
2016,Name640,India,Female,2327
2020,Name126,United Kingdom,Male,3661
2013,Name943,Argentina,Female,3443
2015,Name2,Mexico,Male,4647
2023,Name852,Brazil,Male,4698
2023,Name703,Mexico,Male,2211
2022,Name90,India,Female,4894
2015,Name147,India,Male,1733
2013,Name290,India,Female,3301
2015,Name640,Japan,Male,2629
2013,Name409,United Kingdom,Male,2084
2018,Name777,Australia,Male,8498
2016,Name583,Mexico,Female,3041
2010,Name211,South Korea,Female,3908
2013,Name1000,Japan,Male,3637
2012,Name893,Brazil,Female,9498
2011,Name377,Australia,Female,503
2021,Name432,United States,Female,1275
2013,Name90,United States,Male,300
2012,Name872,Australia,Female,4524
2015,Name960,South Korea,Female,8085
2014,Name286,Australia,Male,7071
2020,Name773,Japan,Male,2865
2023,Name571,Australia,Male,2933
2022,Name700,Argentina,Female,3925
2013,Name491,Australia,Female,4605
2014,Name343,South Korea,Female,4060
2018,Name356,United Kingdom,Male,4376
2012,Name727,Australia,Male,9526
2015,Name733,Brazil,Male,3653
2012,Name539,Argentina,Male,7431
2020,Name151,United Kingdom,Female,4098
2017,Name229,Argentina,Female,7521
2016,Name518,India,Male,3206
2018,Name641,South Korea,Male,9226
2021,Name520,Argentina,Female,5665
2019,Name665,India,Female,3006
2018,Name93,Mexico,Male,197
2023,Name823,United Kingdom,Male,542
2015,Name525,India,Female,6899
2014,Name348,United Kingdom,Female,4465
2016,Name571,Mexico,Female,3920
2013,Name556,Argentina,Female,1287
2022,Name869,India,Male,5892
2013,Name679,Mexico,Male,3273
2010,Name643,Brazil,Male,3440
2018,Name956,Australia,Male,7093
2016,Name748,South Korea,Male,9799
2010,Name538,United Kingdom,Female,3134
2012,Name857,India,Female,6225
2015,Name8,Japan,Male,5913
2010,Name608,India,Female,131
2014,Name522,South Korea,Female,4731
2019,Name895,Australia,Male,3425
2014,Name151,United Kingdom,Female,1338
2014,Name658,United Kingdom,Female,2390
2019,Name985,Japan,Male,4654
2013,Name50,Australia,Male,7591
2016,Name924,South Korea,Male,8875
2019,Name390,Argentina,Female,6738
2014,Name625,Argentina,Male,8370
2011,Name227,Australia,Male,7586
2018,Name351,Mexico,Female,1400
2018,Name504,Brazil,Male,9417
2010,Name498,Australia,Male,9116
2013,Name793,Australia,Male,609
2016,Name892,Argentina,Male,5544
2021,Name924,India,Male,9656
2012,Name374,Japan,Male,3339
2019,Name549,Japan,Female,5521
2016,Name20,Japan,Female,2682
2021,Name575,United Kingdom,Female,5734
2023,Name194,Australia,Male,8975
2016,Name404,Mexico,Female,8235
2014,Name186,Australia,Female,4991
2018,Name659,United States,Male,4978
2016,Name771,Australia,Female,7208
2019,Name271,United States,Male,8124
2018,Name838,Australia,Male,4587
2010,Name682,United States,Male,3329
2022,Name237,Japan,Male,8790
2019,Name33,Japan,Male,7904
2021,Name84,South Korea,Male,6885
2018,Name951,Argentina,Male,548
2023,Name163,Brazil,Female,8985
2016,Name763,Mexico,Female,3336
2022,Name714,Australia,Male,9364
2016,Name531,Japan,Female,7876
2010,Name288,Argentina,Female,4934
2023,Name179,Australia,Male,3170
2022,Name247,United States,Male,655
2010,Name718,United States,Female,1421
2023,Name808,United Kingdom,Male,5794
2019,Name518,United Kingdom,Male,9152
2014,Name941,Australia,Female,5908
2019,Name835,Mexico,Male,4256
